sample_id,user,label,timestamp,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0,user_03,takeoff,14.1773,0.8024508953094482,0.709301769733429,-7.154088876859532e-08,0.7527063488960266,0.5990059971809387,0.0009137308807112277,0.6924024820327759,0.5249847173690796,-0.013294925913214684,0.649786114692688,0.4494065046310425,-0.026252320036292076,0.6300561428070068,0.3747388422489166,-0.04011095315217972,0.669828474521637,0.6032188534736633,-0.05892477184534073,0.595146656036377,0.6451324820518494,-0.06770292669534683,0.6211922764778137,0.6300652027130127,-0.06299455463886261,0.6479302048683167,0.6148000359535217,-0.05851111561059952,0.685175895690918,0.6902536153793335,-0.0654062032699585,0.6067371368408203,0.7123693227767944,-0.06716255843639374,0.6311481595039368,0.6920319199562073,-0.05348075181245804,0.658868670463562,0.6819508075714111,-0.04786320775747299,0.7012103199958801,0.7684500813484192,-0.06739818304777145,0.6271926760673523,0.7748009562492371,-0.06465207040309906,0.6500743627548218,0.7543466091156006,-0.043502867221832275,0.677209734916687,0.7445597052574158,-0.03376137837767601,0.7191720008850098,0.8350321054458618,-0.0684981495141983,0.6529644131660461,0.8316481113433838,-0.06468506157398224,0.6720812916755676,0.8112465739250183,-0.045389045029878616,0.6974024772644043,0.8048109412193298,-0.033535026013851166
1,user_03,takeoff,14.6388,0.8007254600524902,0.709896981716156,-5.500902489075088e-08,0.7513250112533569,0.5993248820304871,-0.0006729690358042717,0.6909633278846741,0.5258640050888062,-0.015364300459623337,0.6483449935913086,0.44975605607032776,-0.028628941625356674,0.6285712122917175,0.374889612197876,-0.042611416429281235,0.6675689220428467,0.6035300493240356,-0.058409854769706726,0.5925437808036804,0.6440415978431702,-0.06779227405786514,0.618545651435852,0.6289366483688354,-0.06400325894355774,0.6452168822288513,0.614510178565979,-0.060085076838731766,0.682287871837616,0.690674364566803,-0.06424318253993988,0.604017436504364,0.7112188339233398,-0.06635532528162003,0.627949059009552,0.6904260516166687,-0.053623270243406296,0.6554397344589233,0.6808215379714966,-0.04852360114455223,0.6979634761810303,0.7691997289657593,-0.06589090824127197,0.6236021518707275,0.7737156748771667,-0.0637340173125267,0.6461581587791443,0.7531524300575256,-0.04361199960112572,0.6732624173164368,0.7440034747123718,-0.03434261679649353,0.7155178785324097,0.8355257511138916,-0.06679397076368332,0.6497215628623962,0.8296443819999695,-0.06391461938619614,0.6688680052757263,0.8094454407691956,-0.04562803730368614,0.6940898895263672,0.8039789199829102,-0.03425229713320732
2,user_03,takeoff,14.7416,0.7997973561286926,0.7127043604850769,-6.029341648172704e-08,0.750441312789917,0.6011493802070618,-0.0006495144916698337,0.6893110275268555,0.5278259515762329,-0.01529891137033701,0.6462548971176147,0.45103463530540466,-0.02844688855111599,0.6272681951522827,0.37461739778518677,-0.04242740944027901,0.665361762046814,0.6058025360107422,-0.05868338420987129,0.5911398530006409,0.6468577980995178,-0.06760627776384354,0.6172371506690979,0.6316036581993103,-0.06358136236667633,0.6440401673316956,0.6169744729995728,-0.05965303257107735,0.6800016760826111,0.693475604057312,-0.0645558089017868,0.6022797226905823,0.7132585644721985,-0.06609773635864258,0.6271456480026245,0.6924185156822205,-0.053219325840473175,0.6549521088600159,0.6830903887748718,-0.04825504869222641,0.6958339810371399,0.7719992399215698,-0.06614868342876434,0.6224480867385864,0.7764193415641785,-0.06346921622753143,0.6454283595085144,0.7555733919143677,-0.043421801179647446,0.672732949256897,0.746328592300415,-0.034507960081100464,0.7136436700820923,0.838604211807251,-0.0669921264052391,0.6477349400520325,0.8328863978385925,-0.06409852206707001,0.6670504212379456,0.8122327327728271,-0.045905932784080505,0.6925411224365234,0.806315541267395,-0.03471321240067482
3,user_03,takeoff,14.7999,0.7992694973945618,0.7162951827049255,-5.4453693110190216e-08,0.7494937777519226,0.604056179523468,-0.00115672976244241,0.6889491677284241,0.530754804611206,-0.015849409624934196,0.6460177302360535,0.4540923833847046,-0.02887638285756111,0.6268274188041687,0.3778367340564728,-0.04254680499434471,0.6646662354469299,0.6093247532844543,-0.0586225688457489,0.5902096033096313,0.6494177579879761,-0.06703975051641464,0.6163619160652161,0.633137583732605,-0.06250140815973282,0.6433708667755127,0.6191347241401672,-0.05821283534169197,0.6787185668945312,0.6969602704048157,-0.06400895863771439,0.6010767221450806,0.7161085605621338,-0.06500129401683807,0.6257728338241577,0.6941178441047668,-0.05192980542778969,0.6535301208496094,0.6852898597717285,-0.04686548188328743,0.6941764950752258,0.7751650214195251,-0.06513438373804092,0.620900571346283,0.7787367105484009,-0.062083855271339417,0.6438246965408325,0.7570257186889648,-0.042153533548116684,0.6710016131401062,0.7482858300209045,-0.03337794914841652,0.7117614150047302,0.8413240909576416,-0.06554772704839706,0.6461818218231201,0.8342117071151733,-0.06267920136451721,0.6655755043029785,0.8132120370864868,-0.044707946479320526,0.6909253001213074,0.8078292608261108,-0.03363826870918274
4,user_03,takeoff,14.8916,0.7966738939285278,0.7188841104507446,-6.345687353359608e-08,0.7485089898109436,0.6053850650787354,-0.0004781339375767857,0.6892469525337219,0.5290501117706299,-0.01472095213830471,0.647080659866333,0.4503251016139984,-0.027788084000349045,0.6281934380531311,0.37319159507751465,-0.04163579270243645,0.6631733775138855,0.6056790351867676,-0.05553818121552467,0.58882737159729,0.6432363986968994,-0.06401389092206955,0.6155513525009155,0.6311131119728088,-0.06032779440283775,0.641862154006958,0.6171022653579712,-0.05682387575507164,0.6764252781867981,0.6928772330284119,-0.06139082834124565,0.6000220775604248,0.7099176645278931,-0.06275232881307602,0.6247167587280273,0.6923883557319641,-0.050306737422943115,0.6520076394081116,0.6840325593948364,-0.04549625143408775,0.6910613775253296,0.7718492746353149,-0.06317493319511414,0.618574321269989,0.7730279564857483,-0.060513582080602646,0.6415315270423889,0.755269467830658,-0.04075803980231285,0.668526291847229,0.7473998665809631,-0.031800635159015656,0.7077528238296509,0.8388936519622803,-0.06423179805278778,0.6426813006401062,0.8306990265846252,-0.060799531638622284,0.6621474623680115,0.812629222869873,-0.04240737482905388,0.6873546838760376,0.8081028461456299,-0.030994318425655365
5,user_03,takeoff,14.9575,0.7939502000808716,0.7179228067398071,-7.401399670925457e-08,0.747760534286499,0.6021053791046143,0.0005171870579943061,0.6901295185089111,0.5232968330383301,-0.013658511452376842,0.6496390700340271,0.4429815411567688,-0.026841018348932266,0.6323556303977966,0.36445313692092896,-0.040841467678546906,0.6626590490341187,0.597770631313324,-0.055518243461847305,0.5873326063156128,0.6323308348655701,-0.06415320187807083,0.614460825920105,0.6213164925575256,-0.06038482114672661,0.6409841775894165,0.6085767149925232,-0.056783527135849,0.6745795607566833,0.6852204203605652,-0.06190156564116478,0.5973195433616638,0.6993566751480103,-0.06348424404859543,0.62312251329422,0.6832467913627625,-0.05089632794260979,0.6509292125701904,0.6763918995857239,-0.045930229127407074,0.6878806948661804,0.7645910382270813,-0.06406554579734802,0.6155625581741333,0.7631514072418213,-0.06104474142193794,0.6394156813621521,0.7465996742248535,-0.04073743522167206,0.6666357517242432,0.7400212287902832,-0.03153137490153313,0.7034935355186462,0.8321231603622437,-0.06546630710363388,0.6390471458435059,0.8216658234596252,-0.06138789653778076,0.658850371837616,0.8047103881835938,-0.04249977320432663,0.6837561726570129,0.8013707399368286,-0.030892401933670044
6,user_03,takeoff,15.0562,0.7869502902030945,0.719074547290802,-9.353219354579778e-08,0.7469482421875,0.5971142649650574,0.0011893142946064472,0.6929514408111572,0.5101540684700012,-0.011797036975622177,0.6557505130767822,0.42518317699432373,-0.02436504326760769,0.6420747637748718,0.34456104040145874,-0.03785203397274017,0.6617159247398376,0.5778697729110718,-0.050138141959905624,0.5869441032409668,0.6057953834533691,-0.058819398283958435,0.6133337616920471,0.6024600863456726,-0.05572488531470299,0.6405926942825317,0.5920189619064331,-0.05250274017453194,0.6694883704185486,0.6650026440620422,-0.05698953568935394,0.5941402316093445,0.6715183258056641,-0.05922119691967964,0.6201216578483582,0.6641359329223633,-0.047563523054122925,0.6478663682937622,0.6595801115036011,-0.04273610934615135,0.6786159873008728,0.7458714246749878,-0.06002272292971611,0.6089832782745361,0.7364673614501953,-0.05801619589328766,0.6334987878799438,0.7274097204208374,-0.03840723633766174,0.6604629755020142,0.7233452796936035,-0.02914167195558548,0.6905204653739929,0.8164784908294678,-0.062305983155965805,0.6278298497200012,0.7984717488288879,-0.05854945629835129,0.6490533351898193,0.7872939109802246,-0.03972814977169037,0.6741532683372498,0.7869134545326233,-0.027883553877472878
7,user_03,takeoff,15.1235,0.7812067866325378,0.721251904964447,-9.087703745080944e-08,0.7449955344200134,0.5956199169158936,0.0021566804498434067,0.6938104033470154,0.503809928894043,-0.01044523622840643,0.6591859459877014,0.41599053144454956,-0.02312682755291462,0.6478725075721741,0.33343473076820374,-0.03691614046692848,0.6589608788490295,0.5644692182540894,-0.04632887244224548,0.5838324427604675,0.5882779955863953,-0.055767182260751724,0.6095795631408691,0.5888317823410034,-0.054476864635944366,0.636782705783844,0.5800859332084656,-0.05251064896583557,0.6637091636657715,0.6519350409507751,-0.053875166922807693,0.5895820260047913,0.6537168025970459,-0.05624493584036827,0.6156309843063354,0.6505730748176575,-0.045885805040597916,0.6432285308837891,0.6480121612548828,-0.04189037159085274,0.6703575849533081,0.7342450022697449,-0.05783837288618088,0.6030992865562439,0.7200515866279602,-0.05615431070327759,0.6277357339859009,0.715258777141571,-0.037459325045347214,0.6544790267944336,0.7132182121276855,-0.028654493391513824,0.6802040934562683,0.8074004054069519,-0.061003223061561584,0.619595468044281,0.7848096489906311,-0.0575842447578907,0.6417340040206909,0.7765237092971802,-0.0390811450779438,0.6667996644973755,0.7776607275009155,-0.027232399210333824
8,user_03,takeoff,15.2237,0.7711864709854126,0.7293180823326111,-9.841473769256481e-08,0.7405382394790649,0.5990122556686401,0.0023101195693016052,0.6935405135154724,0.5004886388778687,-0.009583036415278912,0.6625545620918274,0.40901684761047363,-0.021640677005052567,0.6547449827194214,0.32720205187797546,-0.034957218915224075,0.6524268388748169,0.55408775806427,-0.04419765993952751,0.5800763964653015,0.5721244215965271,-0.052836135029792786,0.6062167286872864,0.5757555961608887,-0.05180513486266136,0.6336784958839417,0.5701474547386169,-0.050236742943525314,0.6537126898765564,0.6420543193817139,-0.051746759563684464,0.5828424692153931,0.6375542879104614,-0.053508296608924866,0.610002875328064,0.6376371383666992,-0.043547242879867554,0.637995183467865,0.6381424069404602,-0.039907146245241165,0.6573651432991028,0.7250129580497742,-0.05574307218194008,0.5940170884132385,0.7050796151161194,-0.05377592891454697,0.6189061403274536,0.7041105628013611,-0.03588387370109558,0.6454479098320007,0.7057266235351562,-0.027675682678818703,0.6643756031990051,0.8003738522529602,-0.058948468416929245,0.6065698862075806,0.7712181806564331,-0.05569680780172348,0.6289188265800476,0.76638263463974,-0.03769240528345108,0.6539177894592285,0.7709141373634338,-0.02606021985411644
9,user_03,takeoff,15.2901,0.7657290101051331,0.7379738092422485,-8.091316061609177e-08,0.7381410002708435,0.6055692434310913,0.0010130370501428843,0.6938907504081726,0.5028459429740906,-0.011247792281210423,0.6657079458236694,0.4084148406982422,-0.023595044389367104,0.6596548557281494,0.32575178146362305,-0.0370800644159317,0.6495841145515442,0.5552879571914673,-0.04327215626835823,0.5790328979492188,0.5657286643981934,-0.05269455164670944,0.6049942970275879,0.569745659828186,-0.052795689553022385,0.6327983140945435,0.5673508644104004,-0.05182645842432976,0.647794783115387,0.6436710357666016,-0.050426263362169266,0.5795179009437561,0.6317877769470215,-0.052652329206466675,0.6061195731163025,0.6326110363006592,-0.04364441707730293,0.6339802145957947,0.6356393098831177,-0.04050813615322113,0.6492666602134705,0.7267754673957825,-0.054346125572919846,0.5884776711463928,0.6992259621620178,-0.052879855036735535,0.6128643751144409,0.6999660730361938,-0.03562386706471443,0.6391133069992065,0.7041029930114746,-0.027669427916407585,0.6547315120697021,0.8019338846206665,-0.0576585978269577,0.600059449672699,0.7656985521316528,-0.05486340448260307,0.6225190758705139,0.7632678151130676,-0.03724488243460655,0.6470364928245544,0.7706393599510193,-0.02569226734340191
