sample_id,user,label,timestamp,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0,user_01,takeoff,6.8999,0.7490686178207397,0.8496915102005005,-7.697847337340136e-08,0.728369951248169,0.7483187913894653,-0.0014402971137315035,0.6910174489021301,0.6646723747253418,-0.011681276373565197,0.6670555472373962,0.586566150188446,-0.020891308784484863,0.6662776470184326,0.5186029672622681,-0.0306653194129467,0.6582244038581848,0.7029866576194763,-0.03848753497004509,0.5976290106773376,0.7026441097259521,-0.04536903277039528,0.6184953451156616,0.7099260091781616,-0.04390174150466919,0.6424448490142822,0.7097126245498657,-0.04204483702778816,0.6556135416030884,0.7740591764450073,-0.04207129776477814,0.5975282788276672,0.7595657110214233,-0.04391113296151161,0.6201015710830688,0.7634064555168152,-0.03523074835538864,0.6436956524848938,0.7669264078140259,-0.03139215707778931,0.6555337309837341,0.8397724628448486,-0.04296889528632164,0.6036981344223022,0.8157498240470886,-0.0421907939016819,0.6249213814735413,0.8160458207130432,-0.028133271262049675,0.6472920179367065,0.8196651339530945,-0.021307924762368202,0.6581646203994751,0.8980615139007568,-0.04339990019798279,0.6138818860054016,0.8664697408676147,-0.041963472962379456,0.6328505277633667,0.8652650117874146,-0.028757890686392784,0.6525014638900757,0.8718432784080505,-0.02005758136510849
1,user_01,takeoff,7.3968,0.7475898265838623,0.8526909351348877,-8.737597312347134e-08,0.7291144728660583,0.7559412717819214,-0.0026677711866796017,0.6923953890800476,0.6698281168937683,-0.017460692673921585,0.6732747554779053,0.5936242341995239,-0.030802380293607712,0.6732997894287109,0.5250077843666077,-0.04459207504987717,0.6781219244003296,0.708376944065094,-0.05615803226828575,0.6051345467567444,0.7077085375785828,-0.0691923201084137,0.6262429356575012,0.714144229888916,-0.06796808540821075,0.6512764692306519,0.7129785418510437,-0.06543271988630295,0.6785558462142944,0.7828851938247681,-0.061571408063173294,0.6040403246879578,0.7663944959640503,-0.07128427177667618,0.6276843547821045,0.7682273983955383,-0.061931073665618896,0.6541199684143066,0.771804928779602,-0.05703851208090782,0.6767920255661011,0.8490344285964966,-0.06383917480707169,0.6105296015739441,0.8247280716896057,-0.06773997098207474,0.632799506187439,0.8222154974937439,-0.0506543330848217,0.6578072905540466,0.8248144388198853,-0.041309695690870285,0.6751006841659546,0.9061267971992493,-0.06571469455957413,0.6205042600631714,0.8735158443450928,-0.06682436168193817,0.638881504535675,0.8704421520233154,-0.0528436042368412,0.6606054306030273,0.8777835369110107,-0.043994493782520294
2,user_01,takeoff,7.4638,0.7460781335830688,0.8536465167999268,-6.288102838425402e-08,0.7281668782234192,0.7580055594444275,-0.0020956045482307673,0.6945143342018127,0.6706423759460449,-0.018506688997149467,0.680014967918396,0.5970515608787537,-0.03323153778910637,0.6831243634223938,0.5297243595123291,-0.04866587743163109,0.6894659399986267,0.7109423875808716,-0.06400313973426819,0.613342821598053,0.7066377401351929,-0.07785667479038239,0.6328263878822327,0.7097606658935547,-0.07511592656373978,0.658187985420227,0.7099234461784363,-0.07132089138031006,0.6897881627082825,0.7865076661109924,-0.07040010392665863,0.6095757484436035,0.7659397125244141,-0.0819551944732666,0.6322985887527466,0.7647376656532288,-0.07147982716560364,0.660015344619751,0.7699928879737854,-0.06588295102119446,0.686981201171875,0.8518390655517578,-0.07303717732429504,0.6134150624275208,0.8254068493843079,-0.0784047469496727,0.6357871890068054,0.8209344148635864,-0.05994809791445732,0.6623395681381226,0.8248817920684814,-0.04966283589601517,0.6835417747497559,0.9084405303001404,-0.07510154694318771,0.6252231597900391,0.8748068809509277,-0.07791975885629654,0.6432592272758484,0.8697081208229065,-0.06378192454576492,0.665787398815155,0.8777929544448853,-0.05482189729809761
3,user_01,takeoff,7.5628,0.7435217499732971,0.8557526469230652,-5.600295693852786e-08,0.7275640368461609,0.763360857963562,-0.005620541051030159,0.6970456838607788,0.6673623323440552,-0.023812344297766685,0.6855223774909973,0.5933765769004822,-0.04007057100534439,0.6918210983276367,0.5258346796035767,-0.056898411363363266,0.7051973938941956,0.7110708951950073,-0.06660421937704086,0.6243604421615601,0.7045509815216064,-0.08562871813774109,0.6415976285934448,0.7058397531509399,-0.08725197613239288,0.6683242917060852,0.7085996270179749,-0.08555987477302551,0.7045233845710754,0.787693202495575,-0.0731085017323494,0.6190751194953918,0.7671725749969482,-0.0901346355676651,0.6414701342582703,0.7624815702438354,-0.08291598409414291,0.6706745028495789,0.7693850994110107,-0.07880983501672745,0.6996747255325317,0.8526828289031982,-0.07666334509849548,0.6216867566108704,0.8261063098907471,-0.08701366931200027,0.6424279808998108,0.8191027641296387,-0.07081697136163712,0.6694329380989075,0.8240932822227478,-0.060935817658901215,0.6912810206413269,0.9082965850830078,-0.08005604892969131,0.6305587291717529,0.8753944635391235,-0.08722086250782013,0.6476068496704102,0.8659652471542358,-0.07573229819536209,0.6711190938949585,0.8734337091445923,-0.06793949007987976
4,user_01,takeoff,7.63,0.7404942512512207,0.8478020429611206,-7.251483680192905e-08,0.7242293357849121,0.7608006596565247,-0.009690267965197563,0.6981083154678345,0.6640299558639526,-0.029028605669736862,0.6901878714561462,0.5911741256713867,-0.045539095997810364,0.6996138095855713,0.5272216796875,-0.062182869762182236,0.714596688747406,0.7102685570716858,-0.07174451649188995,0.631061315536499,0.7012253403663635,-0.09341924637556076,0.6488757133483887,0.707698404788971,-0.09599392116069794,0.6744365096092224,0.7110804915428162,-0.09516609460115433,0.7134700417518616,0.7863958477973938,-0.07751119136810303,0.6242332458496094,0.7652698159217834,-0.09790647774934769,0.6468921303749084,0.7664634585380554,-0.09113126993179321,0.6755998134613037,0.7762793302536011,-0.087564617395401,0.7070820927619934,0.8520257472991943,-0.08083926886320114,0.6273515820503235,0.821381688117981,-0.09581512957811356,0.6476655602455139,0.8190312385559082,-0.07951906323432922,0.6738601326942444,0.8263317346572876,-0.06912748515605927,0.6962534785270691,0.9063620567321777,-0.08423729240894318,0.6370301842689514,0.8707493543624878,-0.09565693885087967,0.6538884043693542,0.8632907271385193,-0.08514974266290665,0.6761935949325562,0.8722462058067322,-0.07772159576416016
5,user_01,takeoff,7.7289,0.7304071187973022,0.8279754519462585,-1.2271600269286864e-07,0.7147384285926819,0.7453956007957458,-0.01158199179917574,0.697740912437439,0.6568553447723389,-0.03194393962621689,0.6958495378494263,0.5881941914558411,-0.04865184426307678,0.7066791653633118,0.5241416692733765,-0.06577213853597641,0.723115861415863,0.7185992002487183,-0.07677702605724335,0.6416131854057312,0.7050456404685974,-0.09872976690530777,0.6592863202095032,0.7074968218803406,-0.10216335952281952,0.6827678084373474,0.7100124359130859,-0.1026197224855423,0.7218648195266724,0.7931275963783264,-0.0822010189294815,0.6319881677627563,0.765906035900116,-0.10122840851545334,0.6533971428871155,0.7612338066101074,-0.09365300834178925,0.6790123581886292,0.769212543964386,-0.09195959568023682,0.714751124382019,0.8538190722465515,-0.08512701094150543,0.6343864798545837,0.817141056060791,-0.10113098472356796,0.6548072695732117,0.8131732940673828,-0.08437313139438629,0.6797552704811096,0.8216112852096558,-0.07514333724975586,0.7029300332069397,0.9020879864692688,-0.08827085793018341,0.6441920399665833,0.8670511841773987,-0.10201074182987213,0.6622223854064941,0.8608081340789795,-0.09223629534244537,0.6835575699806213,0.8704894185066223,-0.08630136400461197
6,user_01,takeoff,7.7963,0.7333217859268188,0.8327103853225708,-1.6721614315429179e-07,0.7140629291534424,0.7493999600410461,-0.0112043721601367,0.6966429948806763,0.6581230759620667,-0.03171110153198242,0.6964001655578613,0.5882734656333923,-0.048683661967515945,0.7094159722328186,0.5221056342124939,-0.0665532797574997,0.7264348864555359,0.7146042585372925,-0.07700874656438828,0.6475368142127991,0.7028883099555969,-0.09795735776424408,0.6632293462753296,0.7102077007293701,-0.10049067437648773,0.6853812336921692,0.712384045124054,-0.10086606442928314,0.7278473377227783,0.7880480289459229,-0.0828946903347969,0.6387752890586853,0.7632323503494263,-0.10001663118600845,0.6583120822906494,0.7631757855415344,-0.09121386706829071,0.6836057901382446,0.7712876796722412,-0.08951235562562943,0.7221311926841736,0.8495425581932068,-0.08619964867830276,0.6415063142776489,0.8171029686927795,-0.10116732865571976,0.6607390642166138,0.8169459104537964,-0.08421257883310318,0.6855242848396301,0.8245519399642944,-0.07571747153997421,0.7106646299362183,0.8992898464202881,-0.08958781510591507,0.6503939628601074,0.8682042360305786,-0.10295522212982178,0.6682391166687012,0.8654656410217285,-0.09303271025419235,0.6901915073394775,0.8746443390846252,-0.08748830854892731
7,user_01,takeoff,7.8955,0.736812174320221,0.844213604927063,-2.969369745642325e-07,0.7145282626152039,0.7483692169189453,-0.012922251597046852,0.6978068351745605,0.6509062051773071,-0.027859611436724663,0.7005797028541565,0.5791290998458862,-0.04056902602314949,0.7157188653945923,0.5166534781455994,-0.05446065962314606,0.7312266826629639,0.7128075361251831,-0.055033810436725616,0.6586406826972961,0.7086373567581177,-0.07831153273582458,0.6711606383323669,0.7247422337532043,-0.08699013292789459,0.6949668526649475,0.7223118543624878,-0.09106660634279251,0.7324692010879517,0.787199854850769,-0.060246046632528305,0.6515651345252991,0.7690118551254272,-0.07823502272367477,0.6692352890968323,0.774035632610321,-0.07383839040994644,0.6940017938613892,0.7762300968170166,-0.07349278777837753,0.7289712429046631,0.8479070663452148,-0.06511475890874863,0.6551761627197266,0.8245531320571899,-0.08232146501541138,0.6707245707511902,0.8248996138572693,-0.06907761096954346,0.6943050622940063,0.8238468766212463,-0.06077199801802635,0.72271329164505,0.8971774578094482,-0.07069188356399536,0.6641566753387451,0.8735300302505493,-0.08250921964645386,0.6776967644691467,0.8698383569717407,-0.07338019460439682,0.7006824016571045,0.8709442019462585,-0.06680593639612198
8,user_01,takeoff,7.9629,0.7403282523155212,0.8420908451080322,-3.0331693778862245e-07,0.7143772840499878,0.7458254098892212,-0.012817801907658577,0.6975170373916626,0.6499367356300354,-0.027891142293810844,0.7004923224449158,0.5810045599937439,-0.04093622788786888,0.7152758240699768,0.5192112326622009,-0.05540020018815994,0.736333429813385,0.7135596871376038,-0.05368528515100479,0.6655908823013306,0.7106001377105713,-0.07653355598449707,0.6753402352333069,0.7248432040214539,-0.08570441603660583,0.6976096630096436,0.7209593057632446,-0.09029323607683182,0.7390578389167786,0.7882982492446899,-0.05930007994174957,0.6585347652435303,0.7721843123435974,-0.0775330513715744,0.6745094060897827,0.7744412422180176,-0.0745365098118782,0.699828565120697,0.7752463221549988,-0.07523807138204575,0.7361014485359192,0.8480530977249146,-0.06450411677360535,0.6619333028793335,0.8270083665847778,-0.08174675703048706,0.676071047782898,0.825020432472229,-0.06948646903038025,0.7005172967910767,0.8211369514465332,-0.06185082718729973,0.7296723127365112,0.8960171937942505,-0.07046467065811157,0.6691873669624329,0.8746402859687805,-0.0819176435470581,0.6806909441947937,0.8677952289581299,-0.07312149554491043,0.7039645314216614,0.8648266196250916,-0.06695801019668579
9,user_01,takeoff,8.0624,0.7363319396972656,0.8578417897224426,-2.970571699734137e-07,0.7115997076034546,0.755736768245697,-0.013661984354257584,0.6992143392562866,0.6572203636169434,-0.027550874277949333,0.7020685076713562,0.5814656019210815,-0.0386885441839695,0.7138854265213013,0.5178302526473999,-0.04995543882250786,0.7405565977096558,0.7098433971405029,-0.04610833153128624,0.6700761318206787,0.7151457667350769,-0.06630724668502808,0.6779983639717102,0.7283594012260437,-0.07432419061660767,0.700553297996521,0.7190593481063843,-0.07850618660449982,0.7454196810722351,0.7865939140319824,-0.050061777234077454,0.663728654384613,0.780107319355011,-0.06593240797519684,0.6804452538490295,0.7787634134292603,-0.06359710544347763,0.7056871056556702,0.7734149694442749,-0.06484762579202652,0.7431085705757141,0.8475350141525269,-0.054009370505809784,0.6675955057144165,0.8352057933807373,-0.06862348318099976,0.6827628016471863,0.8281641006469727,-0.058080367743968964,0.7081649899482727,0.8197243809700012,-0.05223257094621658,0.7361010313034058,0.8979038596153259,-0.05900482088327408,0.6763342618942261,0.883591890335083,-0.06966576725244522,0.6895381808280945,0.8760130405426025,-0.06303833425045013,0.7148197889328003,0.8708380460739136,-0.058351580053567886
